,0,1,2,3,4,5
0,1.8842090871355672,2.3114380143011535,-1.4612989482414929,-0.4016082505973532,-0.3267729108118734,-2.1681226327061776
1,0.008516903111484566,0.08700776292889517,-0.005408662827940921,-0.4646936705047451,-0.41780320355423356,0.19020530364042249
2,-0.20620716056632768,-0.5321931189376349,1.9675836011578074,2.797789833466608,2.480518449810045,0.17269856137220643
3,3.195599020889953,3.055966781327333,-1.9221231601711615,-0.9629600366524753,-1.348052148874299,-3.731113451956319
4,-0.576571907892203,-0.7074623627649445,0.7545085079857271,-0.09531708400461518,0.07180069757981848,0.7556289616102051
5,-0.4536900695587264,-0.4836680754520257,0.32612110393321936,-0.3082392979757035,-0.19831434147411692,0.5193840005093053
6,-0.3010708708708259,-0.4652386256884296,1.0607225806652214,3.7640941097673664,3.0619603891006113,-0.0117371764956528
7,0.49776649212646074,1.1458784383429956,-1.6466673516389865,-0.8281926478672764,-1.041428395449414,-1.7152653337923176
8,-0.3522213883654598,-0.45187802436180186,1.5036038764209656,3.1571800785321313,2.7041903216089405,0.7419613899286093
9,2.204685611433367,2.2643544053245237,-1.7059364388694784,-0.8913142067666374,-1.1769130485269192,-0.5700732970778895
10,-0.3366283189739647,-0.26795052598668373,-0.3549720567101233,-0.4345906327453244,-0.373905362278388,0.6505752679189148
11,-0.19700457548391978,-0.17404588876259688,0.30389241640508985,-0.10525653629941484,0.05979714211292547,0.14171458927040437
12,4.2998156827147795,3.6940483546776868,-1.9896356315130843,-0.9642929739998889,-1.3514547352723405,-3.508011763109921
13,-0.7011642135620316,-0.9735774811967002,1.2694211285587784,0.8199873393615404,1.0109383767877471,0.6841270293574957
14,0.740148139069541,1.1457293955888774,-1.4778190505659532,-0.9804659655847533,-1.3934909096370802,-0.5109949905716049
15,-0.3483862606492936,-0.5120552013358585,0.7329874653018467,1.011743306916935,1.178387774343404,0.20304525668595952
16,-0.5005169072574402,-0.5880535944051261,0.5122882448809637,-0.11512720873327015,0.04782321596813654,0.4368845612283498
17,-0.5525768852302052,-0.6394567137926367,0.5317677593541649,-0.2456178667285781,-0.1158468298592629,0.6376015883674541
18,-0.170902596713564,0.005732206913606936,-0.5752097106279066,-0.49561917901120484,-0.46383057972214875,0.24106316887050408
19,-0.5409947454219283,-0.6232428242533785,0.694840213720386,-0.1911529612231178,-0.04626787850029718,0.8911602337490548
20,-0.03773072362383936,0.1107160745632,-0.6442732174378369,-0.4481284197868275,-0.39353981785781955,0.021881425437079712
21,-0.580527354804824,-0.6269531714900469,0.08693364110615764,-0.09388223223293178,0.07352910443169025,0.3152063565964858
